pdb_code,dataset,label
MANY-3muo_1,MANY,0
MANY-3mvs_1,MANY,0
MANY-3mvu_1,MANY,1
MANY-3mw0_2,MANY,0
MANY-3mw9_3,MANY,1
MANY-3mw9_9,MANY,1
MANY-3mwa_3,MANY,0
MANY-3mwf_1,MANY,0
MANY-3mwl_2,MANY,0
MANY-3mwm_1,MANY,1
MANY-3mwq_2,MANY,0
MANY-3mws_1,MANY,1
MANY-3mwu_1,MANY,0
MANY-3mwz_1,MANY,0
MANY-3mx7_1,MANY,0
MANY-3mxt_1,MANY,1
MANY-3mxx_1,MANY,0
MANY-3my7_2,MANY,1
MANY-3myd_2,MANY,0
MANY-3myi_1,MANY,0
MANY-3mz0_1,MANY,1
MANY-3mzv_1,MANY,1
MANY-3n0a_1,MANY,0
MANY-3n0q_1,MANY,1
MANY-3n0r_1,MANY,0
MANY-3n0u_1,MANY,0
MANY-3n10_2,MANY,0
MANY-3n26_1,MANY,0
MANY-3n2a_1,MANY,0
MANY-3n2t_1,MANY,0
MANY-3n3w_1,MANY,1
MANY-3n4k_1,MANY,1
MANY-3n52_2,MANY,1
MANY-3n5n_1,MANY,0
MANY-3n6u_1,MANY,1
MANY-3n6x_2,MANY,0
MANY-3n72_1,MANY,0
MANY-3n74_2,MANY,1
MANY-3n7l_1,MANY,0
MANY-3n7q_1,MANY,0
MANY-3n8d_1,MANY,1
MANY-3n8h_1,MANY,1
MANY-3n91_1,MANY,0
MANY-3n94_1,MANY,0
MANY-3n9d_1,MANY,0
MANY-3n9u_2,MANY,0
MANY-3na7_1,MANY,0
MANY-3na8_1,MANY,1
MANY-3nbi_1,MANY,0
MANY-3nbv_3,MANY,0
MANY-3ncr_3,MANY,1
MANY-3nd1_1,MANY,1
MANY-3ndn_3,MANY,1
MANY-3ndn_5,MANY,1
MANY-3nea_1,MANY,0
MANY-3nef_2,MANY,0
MANY-3nep_1,MANY,1
MANY-3ner_1,MANY,0
MANY-3nf4_1,MANY,1
MANY-3nf4_2,MANY,1
MANY-3nf5_1,MANY,0
MANY-3nfd_1,MANY,1
MANY-3ngk_1,MANY,1
MANY-3ngo_1,MANY,0
MANY-3ngs_1,MANY,1
MANY-3ngx_1,MANY,1
MANY-3nhb_1,MANY,0
MANY-3nht_1,MANY,0
MANY-3nj2_2,MANY,0
MANY-3njc_2,MANY,0
MANY-3njd_2,MANY,1
MANY-3njv_1,MANY,0
MANY-3nk6_2,MANY,0
MANY-3nkg_1,MANY,0
MANY-3nku_1,MANY,0
MANY-3nmn_1,MANY,1
MANY-3nmv_1,MANY,1
MANY-3nmx_1,MANY,0
MANY-3no2_1,MANY,0
MANY-3no6_4,MANY,1
MANY-3no9_5,MANY,1
MANY-3noj_1,MANY,1
MANY-3nol_1,MANY,0
MANY-3npf_2,MANY,0
MANY-3nqj_1,MANY,1
MANY-3nqp_1,MANY,0
MANY-3nr5_1,MANY,0
MANY-3nr6_1,MANY,1
MANY-3nrc_1,MANY,1
MANY-3nrc_2,MANY,1
MANY-3nrd_1,MANY,1
MANY-3nrn_1,MANY,0
MANY-3nrw_1,MANY,0
MANY-3nrx_2,MANY,0
MANY-3ntk_1,MANY,0
MANY-3ntv_1,MANY,1
MANY-3nug_4,MANY,1
MANY-3nv0_2,MANY,0
MANY-3nv6_2,MANY,0
MANY-3nv9_2,MANY,0
MANY-3nw6_3,MANY,0
MANY-3nwn_1,MANY,0
MANY-3nx6_1,MANY,0
MANY-3nxa_1,MANY,1
MANY-3nxp_1,MANY,0
MANY-3nyw_2,MANY,1
MANY-3nzj_14,MANY,1
MANY-3nzj_20,MANY,1
MANY-3nzj_36,MANY,1
MANY-3nzj_42,MANY,1
MANY-3nzt_1,MANY,0
MANY-3o04_2,MANY,0
MANY-3o05_1,MANY,1
MANY-3o0m_1,MANY,1
MANY-3o0z_7,MANY,0
MANY-3o13_1,MANY,0
MANY-3o1d_1,MANY,0
MANY-3o2l_1,MANY,0
MANY-3o2y_1,MANY,0
MANY-3o34_1,MANY,0
MANY-3o38_4,MANY,1
MANY-3o3f_2,MANY,0
MANY-3o3r_1,MANY,0
MANY-3o3t_1,MANY,0
MANY-3o48_1,MANY,0
MANY-3o4p_1,MANY,0
MANY-3o4y_2,MANY,0
MANY-3o5c_1,MANY,1
MANY-3o5e_2,MANY,0
MANY-3o6n_1,MANY,0
MANY-3o74_1,MANY,1
MANY-3o7i_1,MANY,0
MANY-3o81_1,MANY,0
MANY-3o8q_3,MANY,0
MANY-3o8w_1,MANY,1
MANY-3o8y_2,MANY,0
MANY-3oa1_1,MANY,0
MANY-3oa4_2,MANY,0
MANY-3oc7_1,MANY,1
MANY-3oc9_1,MANY,0
MANY-3ocr_1,MANY,1
MANY-3od1_2,MANY,0
MANY-3oec_1,MANY,1
MANY-3oep_1,MANY,0
MANY-3of1_1,MANY,0
MANY-3off_1,MANY,0
MANY-3ogz_3,MANY,0
MANY-3oh8_1,MANY,0
MANY-3oha_1,MANY,0
MANY-3ohe_1,MANY,1
MANY-3oi9_1,MANY,1
MANY-3oib_1,MANY,1
MANY-3oib_2,MANY,1
MANY-3oic_2,MANY,1
MANY-3oid_2,MANY,1
MANY-3oig_1,MANY,1
MANY-3oig_2,MANY,1
MANY-3oio_1,MANY,0
MANY-3oit_2,MANY,0
MANY-3oj0_1,MANY,0
MANY-3oj7_1,MANY,1
MANY-3ojm_2,MANY,0
MANY-3okg_2,MANY,0
MANY-3okr_1,MANY,1
MANY-3olj_1,MANY,1
MANY-3olm_3,MANY,0
MANY-3om1_2,MANY,0
MANY-3om2_1,MANY,0
MANY-3omb_1,MANY,0
MANY-3ome_4,MANY,1
MANY-3onk_1,MANY,0
MANY-3onm_2,MANY,1
MANY-3onn_1,MANY,0
MANY-3onp_1,MANY,1
MANY-3onu_1,MANY,1
MANY-3oo3_1,MANY,0
MANY-3ooi_1,MANY,0
MANY-3opk_4,MANY,0
MANY-3opq_13,MANY,1
MANY-3opq_4,MANY,1
MANY-3opq_8,MANY,1
MANY-3oqi_1,MANY,0
MANY-3oqq_2,MANY,0
MANY-3oqv_1,MANY,0
MANY-3or5_1,MANY,0
MANY-3orf_2,MANY,1
MANY-3ors_3,MANY,1
MANY-3ors_8,MANY,1
MANY-3ors_9,MANY,1
MANY-3osu_1,MANY,1
MANY-3ot9_2,MANY,0
MANY-3otu_1,MANY,0
MANY-3ou2_1,MANY,0
MANY-3ouo_1,MANY,1
MANY-3ouz_1,MANY,1
MANY-3ovr_1,MANY,1
MANY-3owc_1,MANY,1
MANY-3owo_2,MANY,1
MANY-3oy2_3,MANY,0
MANY-3oy8_1,MANY,1
MANY-3oyr_1,MANY,1
MANY-3ozo_2,MANY,0
MANY-3p02_1,MANY,0
MANY-3p0r_1,MANY,1
MANY-3p0t_1,MANY,1
MANY-3p19_2,MANY,1
MANY-3p2l_1,MANY,1
MANY-3p2o_1,MANY,1
MANY-3p33_3,MANY,1
MANY-3p43_1,MANY,0
MANY-3p4e_1,MANY,1
MANY-3p4e_2,MANY,0
MANY-3p4u_4,MANY,1
MANY-3p54_2,MANY,0
MANY-3p5m_6,MANY,1
MANY-3p77_1,MANY,1
MANY-3p77_2,MANY,0
MANY-3p85_1,MANY,1
MANY-3p8f_2,MANY,0
MANY-3p8z_1,MANY,0
MANY-3p91_1,MANY,0
MANY-3p91_2,MANY,1
MANY-3p9c_2,MANY,0
MANY-3pbt_1,MANY,0
MANY-3pdd_1,MANY,0
MANY-3pdh_1,MANY,0
MANY-3pdn_1,MANY,0
MANY-3pdw_1,MANY,1
MANY-3pe7_1,MANY,0
MANY-3pea_5,MANY,1
MANY-3pfd_1,MANY,1
MANY-3pfd_4,MANY,1
MANY-3pfk_2,MANY,1
MANY-3pfs_1,MANY,0
MANY-3pg1_2,MANY,0
MANY-3pgg_2,MANY,1
MANY-3pgu_1,MANY,0
MANY-3pgx_1,MANY,1
MANY-3pgz_1,MANY,1
MANY-3phm_1,MANY,0
MANY-3phs_1,MANY,0
MANY-3pht_1,MANY,1
MANY-3pi7_1,MANY,1
MANY-3pi7_2,MANY,0
MANY-3pj9_4,MANY,1
MANY-3pjx_1,MANY,0
MANY-3pk0_3,MANY,1
MANY-3plw_1,MANY,0
MANY-3pm6_1,MANY,1
MANY-3pma_1,MANY,1
MANY-3pmo_2,MANY,0
MANY-3po1_2,MANY,1
MANY-3poh_1,MANY,0
MANY-3pp8_2,MANY,0
MANY-3ppi_2,MANY,1
MANY-3pqf_1,MANY,1
MANY-3pqf_5,MANY,0
MANY-3pqs_2,MANY,0
MANY-3pry_2,MANY,0
MANY-3psa_1,MANY,0
MANY-3pst_1,MANY,0
MANY-3pt5_1,MANY,0
MANY-3pul_1,MANY,1
MANY-3pun_1,MANY,1
MANY-3pvc_1,MANY,0
MANY-3pwu_1,MANY,1
MANY-3pxh_1,MANY,0
MANY-3pya_1,MANY,0
MANY-3pyg_1,MANY,0
MANY-3pym_3,MANY,1
MANY-3pym_4,MANY,1
MANY-3pz7_1,MANY,0
MANY-3pzj_1,MANY,1
MANY-3pzk_3,MANY,1
MANY-3q12_1,MANY,1
MANY-3q18_1,MANY,0
MANY-3q1c_1,MANY,0
MANY-3q1k_4,MANY,0
MANY-3q1t_6,MANY,1
MANY-3q2i_1,MANY,1
MANY-3q2k_1,MANY,1
MANY-3q3q_2,MANY,0
MANY-3q44_1,MANY,0
MANY-3q5i_1,MANY,0
MANY-3q60_2,MANY,0
MANY-3q6b_1,MANY,0
MANY-3q6d_2,MANY,1
MANY-3q6e_1,MANY,1
MANY-3q6o_1,MANY,0
MANY-3q6v_1,MANY,0
MANY-3q71_1,MANY,0
MANY-3q7b_1,MANY,0
MANY-3q7s_2,MANY,0
MANY-3q86_1,MANY,1
MANY-3q94_1,MANY,1
MANY-3q98_1,MANY,1
MANY-3q9o_1,MANY,0
MANY-3q9s_1,MANY,0
MANY-3qax_1,MANY,0
MANY-3qbe_1,MANY,1
MANY-3qbp_4,MANY,1
MANY-3qcp_1,MANY,0
MANY-3qd5_1,MANY,1
MANY-3qde_2,MANY,0
MANY-3qdh_1,MANY,0
MANY-3qe3_1,MANY,1
MANY-3qfe_1,MANY,1
MANY-3qfk_1,MANY,0
MANY-3qfp_1,MANY,0
MANY-3qgc_1,MANY,0
MANY-3qgm_2,MANY,1
MANY-3qh3_1,MANY,1
MANY-3qh4_2,MANY,0
MANY-3qh7_2,MANY,0
MANY-3qi6_4,MANY,1
MANY-3qi6_6,MANY,1
MANY-3qi9_2,MANY,1
MANY-3qiv_1,MANY,1
MANY-3qjg_4,MANY,1
MANY-3qka_1,MANY,1
MANY-3qkc_1,MANY,1
MANY-3qky_1,MANY,0
MANY-3qm2_1,MANY,1
MANY-3qmj_1,MANY,1
MANY-3qmn_14,MANY,1
MANY-3qmv_3,MANY,0
MANY-3qmx_1,MANY,0
MANY-3qn1_1,MANY,1
MANY-3qn3_1,MANY,1
MANY-3qne_2,MANY,0
MANY-3qor_1,MANY,0
MANY-3qou_1,MANY,0
MANY-3qoy_1,MANY,0
MANY-3qps_2,MANY,0
MANY-3qq4_1,MANY,1
MANY-3qqy_1,MANY,0
MANY-3qr0_1,MANY,0
MANY-3qra_1,MANY,0
MANY-3qre_1,MANY,1
MANY-3qrp_1,MANY,0
MANY-3qst_1,MANY,1
MANY-3qtg_1,MANY,1
MANY-3qtg_2,MANY,1
MANY-3qtp_1,MANY,1
MANY-3qu3_1,MANY,0
MANY-3quw_1,MANY,1
MANY-3qv9_2,MANY,1
MANY-3qva_2,MANY,1
MANY-3qvf_2,MANY,0
MANY-3qwa_1,MANY,1
MANY-3qwe_2,MANY,0
MANY-3qwl_1,MANY,0
MANY-3qwu_2,MANY,0
MANY-3qwv_1,MANY,0
MANY-3qxi_3,MANY,1
MANY-3qxl_2,MANY,0
MANY-3qxz_2,MANY,1
MANY-3qy3_1,MANY,1
MANY-3qy3_2,MANY,1
MANY-3qy9_2,MANY,1
MANY-3qy9_4,MANY,1
MANY-3qz3_2,MANY,1
MANY-3qz3_3,MANY,1
MANY-3qze_1,MANY,1
MANY-3r0e_1,MANY,1
MANY-3r0o_3,MANY,1
MANY-3r0p_4,MANY,1
MANY-3r0v_1,MANY,0
MANY-3r0x_2,MANY,0
MANY-3r1i_2,MANY,1
MANY-3r2g_1,MANY,1
MANY-3r2i_1,MANY,0
MANY-3r2p_2,MANY,0
MANY-3r2r_1,MANY,1
MANY-3r2r_2,MANY,1
MANY-3r38_1,MANY,0
MANY-3r3q_1,MANY,0
MANY-3r3s_3,MANY,1
MANY-3r44_3,MANY,0
MANY-3r4c_1,MANY,0
MANY-3r4v_1,MANY,0
MANY-3r5e_1,MANY,0
MANY-3r5x_2,MANY,1
MANY-3r63_1,MANY,0
MANY-3r6h_1,MANY,1
MANY-3r6j_1,MANY,1
MANY-3r6q_12,MANY,1
MANY-3r6s_1,MANY,1
MANY-3r6w_3,MANY,0
MANY-3r7c_1,MANY,1
MANY-3r87_1,MANY,1
MANY-3r8c_2,MANY,0
MANY-3r8e_1,MANY,1
MANY-3r8q_1,MANY,0
MANY-3r8x_2,MANY,0
MANY-3r96_1,MANY,1
MANY-3r9c_1,MANY,0
MANY-3r9q_3,MANY,1
MANY-3r9t_1,MANY,1
MANY-3r9u_1,MANY,1
MANY-3rao_1,MANY,1
MANY-3rbs_1,MANY,0
MANY-3rc3_1,MANY,0
MANY-3rc9_1,MANY,1
MANY-3rcm_1,MANY,0
MANY-3rd3_2,MANY,0
MANY-3rdy_1,MANY,0
MANY-3re2_1,MANY,0
MANY-3rf7_1,MANY,1
MANY-3rfn_1,MANY,0
MANY-3rfq_4,MANY,1
MANY-3rfw_2,MANY,0
MANY-3rfy_2,MANY,0
MANY-3rg8_11,MANY,1
MANY-3rg8_4,MANY,1
MANY-3rg8_7,MANY,1
MANY-3rga_1,MANY,0
MANY-3rgf_1,MANY,1
MANY-3rgn_1,MANY,0
MANY-3rgz_2,MANY,0
MANY-3rhi_2,MANY,1
MANY-3ri6_1,MANY,1
MANY-3ri6_2,MANY,1
MANY-3rih_4,MANY,1
MANY-3rio_1,MANY,0
MANY-3rjo_1,MANY,0
MANY-3rjx_2,MANY,0
MANY-3rk2_6,MANY,1
MANY-3rkg_1,MANY,0
MANY-3rkr_2,MANY,1
MANY-3rle_1,MANY,0
MANY-3rmg_1,MANY,1
MANY-3rmj_1,MANY,1
MANY-3rmw_2,MANY,0
MANY-3roi_1,MANY,0
MANY-3rp8_1,MANY,0
MANY-3rpd_2,MANY,0
MANY-3rpw_1,MANY,0
MANY-3rqr_1,MANY,0
MANY-3rr1_2,MANY,1
MANY-3rr1_4,MANY,1
MANY-3rr2_2,MANY,0
MANY-3rrv_5,MANY,1
MANY-3rsi_3,MANY,1
MANY-3rsn_1,MANY,0
MANY-3rt0_2,MANY,1
MANY-3ru6_1,MANY,1
MANY-3ru9_2,MANY,1
MANY-3rwm_1,MANY,0
MANY-3rwx_1,MANY,0
MANY-3ry0_1,MANY,1
MANY-3ry0_3,MANY,1
MANY-3ry9_3,MANY,0
MANY-3ryd_1,MANY,1
MANY-3ryd_2,MANY,0
MANY-3ryk_1,MANY,1
MANY-3s0y_3,MANY,0
MANY-3s1h_1,MANY,0
MANY-3s1l_2,MANY,1
MANY-3s1s_2,MANY,0
MANY-3s1z_3,MANY,0
MANY-3s2y_2,MANY,1
MANY-3s3s_2,MANY,0
MANY-3s3t_7,MANY,1
MANY-3s4k_1,MANY,1
MANY-3s55_2,MANY,1
MANY-3s5m_1,MANY,0
MANY-3s5o_1,MANY,1
MANY-3s5p_1,MANY,1
MANY-3s5q_1,MANY,0
MANY-3s5s_3,MANY,0
MANY-3s6b_1,MANY,0
MANY-3s6d_1,MANY,1
MANY-3s83_1,MANY,0
MANY-3s8m_1,MANY,0
MANY-3s9h_1,MANY,0
MANY-3s9z_1,MANY,0
MANY-3sae_1,MANY,0
MANY-3san_2,MANY,1
MANY-3sd7_2,MANY,0
MANY-3sfv_2,MANY,0
MANY-3sg2_1,MANY,0
MANY-3sh4_1,MANY,0
MANY-3shq_1,MANY,0
MANY-3shv_2,MANY,0
MANY-3si2_1,MANY,0
MANY-3si9_2,MANY,1
MANY-3sju_1,MANY,1
MANY-3sk3_1,MANY,1
MANY-3slg_3,MANY,1
MANY-3sll_3,MANY,1
MANY-3slt_1,MANY,0
MANY-3sm8_1,MANY,0
MANY-3smj_2,MANY,0
MANY-3smz_1,MANY,0
MANY-3sng_1,MANY,0
MANY-3snk_1,MANY,0
MANY-3sno_1,MANY,1
MANY-3so2_1,MANY,1
MANY-3sog_1,MANY,1
MANY-3sql_2,MANY,0
MANY-3st7_2,MANY,0
MANY-3stg_4,MANY,1
MANY-3sth_1,MANY,1
MANY-3sth_3,MANY,1
MANY-3sth_6,MANY,1
MANY-3sto_1,MANY,0
MANY-3sub_2,MANY,0
MANY-3suw_1,MANY,0
MANY-3svk_1,MANY,1
MANY-3svl_1,MANY,1
MANY-3sw0_2,MANY,0
MANY-3sw5_1,MANY,1
MANY-3swg_2,MANY,0
MANY-3swr_1,MANY,0
MANY-3swx_2,MANY,1
MANY-3sx2_8,MANY,1
MANY-3syj_1,MANY,0
MANY-3sz8_2,MANY,1
MANY-3szh_2,MANY,1
MANY-3szp_2,MANY,1
MANY-3szy_1,MANY,0
MANY-3t0o_1,MANY,0
MANY-3t0p_1,MANY,1
MANY-3t32_1,MANY,1
MANY-3t33_3,MANY,0
MANY-3t4c_4,MANY,1
MANY-3t5s_1,MANY,1
MANY-3t62_3,MANY,1
MANY-3t6b_4,MANY,0
MANY-3t6c_3,MANY,1
MANY-3t6c_4,MANY,1
MANY-3t6p_1,MANY,0
MANY-3t7y_1,MANY,0
MANY-3t9j_1,MANY,1
MANY-3t9l_1,MANY,0
MANY-3t9p_1,MANY,1
MANY-3tau_2,MANY,0
MANY-3tb6_2,MANY,1
MANY-3tbf_2,MANY,1
MANY-3tbg_4,MANY,0
MANY-3tbk_1,MANY,0
MANY-3tc1_1,MANY,1
MANY-3tcr_3,MANY,1
MANY-3tcv_1,MANY,1
MANY-3tcv_2,MANY,0
MANY-3tdq_2,MANY,0
MANY-3tdw_1,MANY,0
MANY-3te4_1,MANY,0
MANY-3te9_2,MANY,0
MANY-3tef_1,MANY,0
MANY-3teg_1,MANY,0
MANY-3tel_1,MANY,0
MANY-3tfo_1,MANY,1
MANY-3tfx_1,MANY,1
MANY-3tgh_1,MANY,0
MANY-3tgv_2,MANY,1
MANY-3th6_1,MANY,1
MANY-3thi_1,MANY,0
MANY-3thu_3,MANY,1
MANY-3thu_5,MANY,1
MANY-3ti7_1,MANY,0
MANY-3tib_2,MANY,1
MANY-3tiq_1,MANY,0
MANY-3tji_5,MANY,1
MANY-3tji_7,MANY,1
MANY-3tjq_1,MANY,0
MANY-3tjt_1,MANY,1
MANY-3tka_1,MANY,0
MANY-3tkj_1,MANY,1
MANY-3tkq_2,MANY,1
MANY-3tl3_2,MANY,1
MANY-3tld_1,MANY,0
MANY-3tlf_6,MANY,1
MANY-3tlg_1,MANY,1
MANY-3tlo_1,MANY,1
MANY-3tlq_1,MANY,0
MANY-3to8_1,MANY,0
MANY-3toe_1,MANY,1
MANY-3tow_1,MANY,0
MANY-3tox_2,MANY,1
MANY-3tpa_1,MANY,0
MANY-3tpc_4,MANY,1
MANY-3tpd_1,MANY,0
MANY-3tpz_2,MANY,0
MANY-3tqh_1,MANY,0
MANY-3tqj_1,MANY,1
MANY-3tqp_1,MANY,1
MANY-3tqp_2,MANY,0
MANY-3tqs_1,MANY,0
MANY-3tqt_2,MANY,0
MANY-3tqz_1,MANY,1
MANY-3tr0_2,MANY,0
MANY-3tr2_1,MANY,1
MANY-3tr4_7,MANY,1
MANY-3tr7_1,MANY,0
MANY-3trc_2,MANY,0
MANY-3trh_10,MANY,1
MANY-3trh_24,MANY,1
MANY-3trh_3,MANY,1
MANY-3trk_1,MANY,0
MANY-3trr_5,MANY,1
MANY-3trt_1,MANY,1
MANY-3ts7_1,MANY,1
MANY-3tsc_2,MANY,1
MANY-3tsp_1,MANY,0
MANY-3tt8_1,MANY,1
MANY-3tt9_1,MANY,0
MANY-3ttg_1,MANY,0
MANY-3ttj_1,MANY,0
MANY-3ttq_1,MANY,0
MANY-3tu3_4,MANY,0
MANY-3tug_1,MANY,0
MANY-3tuu_4,MANY,1
MANY-3two_1,MANY,1
MANY-3tx6_1,MANY,0
MANY-3txn_1,MANY,0
MANY-3ty6_7,MANY,1
MANY-3ty6_9,MANY,1
MANY-3ty7_1,MANY,1
MANY-3tyk_1,MANY,0
MANY-3tyy_1,MANY,1
MANY-3tzz_1,MANY,0
MANY-3u0b_2,MANY,0
MANY-3u0c_2,MANY,0
MANY-3u0h_4,MANY,0
MANY-3u0k_1,MANY,0
MANY-3u1m_1,MANY,0
MANY-3u24_1,MANY,0
MANY-3u28_1,MANY,1
MANY-3u31_2,MANY,0
MANY-3u4f_2,MANY,1
MANY-3u4g_2,MANY,0
MANY-3u4n_1,MANY,1
MANY-3u4t_1,MANY,0
MANY-3u4v_1,MANY,0
MANY-3u5t_3,MANY,1
MANY-3u5w_2,MANY,0
MANY-3u62_1,MANY,0
MANY-3u7i_1,MANY,1
MANY-3u80_1,MANY,1
MANY-3u9g_2,MANY,0
MANY-3u9y_2,MANY,0
MANY-3uaf_1,MANY,0
MANY-3uah_1,MANY,0
MANY-3uc1_1,MANY,0
MANY-3uce_2,MANY,1
MANY-3uce_4,MANY,1
MANY-3ucx_1,MANY,1
MANY-3ucx_2,MANY,1
MANY-3ud2_3,MANY,0
MANY-3udf_2,MANY,0
MANY-3udo_2,MANY,0
MANY-3ue2_1,MANY,0
MANY-3ue3_1,MANY,0
MANY-3uem_1,MANY,0
MANY-3uer_2,MANY,0
MANY-3uf0_1,MANY,1
MANY-3ufb_1,MANY,0
MANY-3ufc_1,MANY,0
MANY-3ufi_1,MANY,0
MANY-3ugb_1,MANY,1
MANY-3ugj_1,MANY,0
MANY-3ugu_1,MANY,0
MANY-3uhj_1,MANY,1
MANY-3uj2_2,MANY,1
MANY-3ujk_2,MANY,0
MANY-3uk2_2,MANY,1
MANY-3uko_1,MANY,1
MANY-3ulp_2,MANY,1
MANY-3umf_1,MANY,0
MANY-3umh_1,MANY,0
MANY-3umj_1,MANY,0
MANY-3un1_1,MANY,1
MANY-3uoa_1,MANY,1
MANY-3uog_1,MANY,1
MANY-3uou_1,MANY,1
MANY-3up3_1,MANY,0
MANY-3up9_1,MANY,0
MANY-3upo_1,MANY,0
MANY-3uq8_1,MANY,0
MANY-3ur3_1,MANY,0
MANY-3ur7_1,MANY,0
MANY-3urz_1,MANY,0
MANY-3us6_1,MANY,0
MANY-3usb_1,MANY,1
MANY-3ut1_3,MANY,0
MANY-3uv4_2,MANY,0
MANY-3uve_4,MANY,1
MANY-3uw1_1,MANY,1
MANY-3uwd_2,MANY,0
MANY-3uwq_3,MANY,0
MANY-3uxf_1,MANY,0
MANY-3uxy_2,MANY,1
MANY-3uyu_2,MANY,0
MANY-3uzu_1,MANY,0
MANY-3v0s_1,MANY,0
MANY-3v19_1,MANY,1
MANY-3v2g_2,MANY,1
MANY-3v32_1,MANY,0
MANY-3v39_1,MANY,0
MANY-3v3e_1,MANY,0
MANY-3v3t_1,MANY,0
MANY-3v3w_2,MANY,1
MANY-3v3w_3,MANY,1
MANY-3v4d_2,MANY,1
MANY-3v4o_1,MANY,1
MANY-3v4x_3,MANY,0
MANY-3v55_3,MANY,0
MANY-3v5u_1,MANY,0
MANY-3v6q_1,MANY,0
MANY-3v7p_2,MANY,0
MANY-3vax_1,MANY,1
MANY-3vb1_1,MANY,0
MANY-3vbh_4,MANY,1
MANY-3vc0_1,MANY,0
MANY-3vc5_2,MANY,0
MANY-3vc7_1,MANY,1
MANY-3vcn_2,MANY,1
MANY-3vcn_4,MANY,1
MANY-3vco_2,MANY,0
MANY-3vcp_1,MANY,1
MANY-3vcx_1,MANY,1
MANY-3ve9_1,MANY,1
MANY-3vfl_1,MANY,1
MANY-3vgj_1,MANY,1
MANY-3vgj_2,MANY,0
MANY-3vgm_1,MANY,1
MANY-3vgp_1,MANY,0
MANY-3vgs_1,MANY,1
MANY-3vhl_4,MANY,0
MANY-3vi8_1,MANY,0
MANY-3vid_1,MANY,0
MANY-3vj6_1,MANY,1
MANY-3vk9_1,MANY,1
MANY-3vkw_1,MANY,0
MANY-3vl8_1,MANY,0
MANY-3vle_2,MANY,0
MANY-3vma_1,MANY,0
MANY-3vnx_1,MANY,1
MANY-3vnx_2,MANY,1
MANY-3vny_3,MANY,0
MANY-3vov_2,MANY,1
MANY-3vpl_1,MANY,0
MANY-3vpq_1,MANY,1
MANY-3vps_1,MANY,1
MANY-3vpy_1,MANY,0
MANY-3vpz_2,MANY,0
MANY-3vrh_2,MANY,0
MANY-3vro_2,MANY,0
MANY-3vtf_2,MANY,0
MANY-3vth_3,MANY,0
MANY-3vtz_2,MANY,1
MANY-3vvn_1,MANY,0
MANY-3vvu_1,MANY,1
MANY-3vvx_2,MANY,0
MANY-3vwa_4,MANY,0
MANY-3vxb_1,MANY,0
MANY-3vxg_1,MANY,0
MANY-3vz7_1,MANY,0
MANY-3vzx_3,MANY,0
MANY-3w0f_1,MANY,0
MANY-3w15_3,MANY,0
MANY-3w1b_1,MANY,0
MANY-3w1e_1,MANY,0
MANY-3w2s_1,MANY,0
MANY-3w2x_1,MANY,0
MANY-3w37_1,MANY,0
MANY-3w3g_2,MANY,0
MANY-3w3w_1,MANY,0
MANY-3w41_1,MANY,0
MANY-3w52_1,MANY,0
MANY-3w5j_2,MANY,0
MANY-3w5m_1,MANY,0
MANY-3w6r_1,MANY,0
MANY-3w6z_2,MANY,0
MANY-3w7y_2,MANY,1
MANY-3w7z_2,MANY,1
MANY-3w80_3,MANY,1
MANY-3w8s_1,MANY,1
MANY-3w8s_2,MANY,0
MANY-3w94_1,MANY,0
MANY-3w9y_1,MANY,0
MANY-3w9z_2,MANY,0
MANY-3wa2_2,MANY,0
MANY-3wa7_1,MANY,0
MANY-3wan_1,MANY,0
MANY-3wax_1,MANY,0
MANY-3wbm_2,MANY,1
MANY-3wcz_1,MANY,0
MANY-3wde_1,MANY,0
MANY-3wdj_1,MANY,0
MANY-3wgj_1,MANY,0
MANY-3wgt_2,MANY,0
MANY-3whs_2,MANY,0
MANY-3wi5_1,MANY,1
MANY-3wnb_1,MANY,0
MANY-3wnk_1,MANY,0
MANY-3wo9_1,MANY,0
MANY-3wp4_1,MANY,0
MANY-3zcx_3,MANY,1
MANY-3zf8_2,MANY,0
MANY-3zfd_1,MANY,0
MANY-3zfh_1,MANY,1
MANY-3zg9_2,MANY,0
MANY-3zgz_1,MANY,0
MANY-3zhc_4,MANY,0
MANY-3zhl_1,MANY,0
MANY-3zid_4,MANY,0
MANY-3zil_3,MANY,0
MANY-3ziz_1,MANY,0
MANY-3zj0_2,MANY,0
MANY-3zkp_1,MANY,0
MANY-3zl8_1,MANY,0
MANY-3zlc_2,MANY,0
MANY-3zn3_2,MANY,0
MANY-3zo0_1,MANY,1
MANY-3zon_1,MANY,0
MANY-3zoq_2,MANY,1
MANY-3zpc_2,MANY,0
MANY-3zqr_4,MANY,1
MANY-3zqu_3,MANY,1
MANY-3zrh_1,MANY,0
MANY-3zs3_1,MANY,0
MANY-3zs6_1,MANY,0
MANY-3zsu_1,MANY,0
MANY-3zt9_1,MANY,0
MANY-3zto_1,MANY,1
MANY-3zu1_2,MANY,1
MANY-3zu3_2,MANY,0
MANY-3zui_1,MANY,0
MANY-3zvd_1,MANY,0
MANY-3zwh_3,MANY,1
MANY-3zwq_2,MANY,0
MANY-3zx1_1,MANY,0
MANY-3zxp_1,MANY,0
MANY-3zxx_1,MANY,0
MANY-3zy4_2,MANY,0
